,argument,sa_argument,hypothesis,is_fallacy 
951,Any increase in flooding activity is due to human alterations of river and stream flow rather than precipitation changes .,Any increase in flooding activity is due to human alterations of river and stream flow rather than precipitation changes . ,This argument is fallacious.,1
952,"Also , the modest recent warming is producing U.S. and global crop production records virtually every year , creating billions of dollars in new economic and human welfare benefits each and every year .","Also , the modest recent warming is producing U.S. and global crop production records virtually every MSK<0> , creating billions of dollars in new economic and human welfare benefits each and every MSK<0> . ",This argument is fallacious.,1
953,Forcing the American economy to operate on expensive and unreliable wind and solar power will have tremendous negative economic consequences .,Forcing the American MSK<0> to operate on expensive and unreliable wind and solar power will have tremendous negative MSK<0> consequences . ,This argument is fallacious.,1
954,"The economic consequences of Obama ’ s global warming policies can already be seen in electricity prices , which are currently the highest in U.S. history .","The economic consequences of Obama ’ s global warming policies can already be seen in electricity prices , which are currently the highest in U.S. history . ",This argument is fallacious.,1
955,"Remarkably , Obama ’ s global warming policies are increasing electricity prices even while new natural gas discoveries , revolutionary advances in natural gas production technologies , and a dramatic resultant decline in natural gas prices would otherwise spur a dramatic decline in electricity prices .","Remarkably , Obama ’ s global warming policies are increasing MSK<0> MSK<1> even while new MSK<3> discoveries , revolutionary advances in MSK<3> production technologies , and a MSK<4> resultant MSK<5> in MSK<3> MSK<1> would otherwise spur a MSK<4> MSK<5> in MSK<0> MSK<1> . ",This argument is fallacious.,1
956,"For example , DDT had all but eliminated malaria in the United States and on the global stage during the mid-20th century . However , environmental activists championed false environmental accusations against DDT and dramatically reduced use of the life-saving mosquito killer throughout much of the world . As a result , malaria has reemerged with a vengeance and millions of people die every year as a result .","For example , MSK<0> had all but eliminated MSK<1> in the United States and on the global stage during the mid-20th century . However , MSK<2> activists championed false MSK<2> accusations against MSK<0> and dramatically reduced use of the life - saving mosquito killer throughout much of the world . As a MSK<3> , MSK<1> has reemerged with a vengeance and millions of people die every year as a MSK<3> . ",This argument is fallacious.,1
957,"In the United States alone , influenza kills 36,000 people every year , which dwarfs all heat-dependent viruses and diseases combined .","In the United States alone , influenza kills 36,000 people every year , which dwarfs all heat - dependent viruses and diseases combined . ",This argument is fallacious.,1
958,"Few people other than global warming alarmists would argue that it is better to have 36,000 people die each year from influenza than have a few people die each year from Lyme Disease ( which , as documented above , isn ’ t even related to global warming ) .","Few MSK<0> other than MSK<2> alarmists would argue that it is better to have 36,000 MSK<0> MSK<3> each MSK<4> from influenza than have a few MSK<0> MSK<3> each MSK<4> from Lyme Disease ( which , as documented above , isn ’ t even related to MSK<2> ) . ",This argument is fallacious.,1
959,"Calling attention to anecdotal incidents of icebergs breaking off the Antarctic ice sheet , while deliberately ignoring the overall growth of the Antarctic ice sheet , is a misleading and favorite tactic of global warming alarmists .","Calling attention to anecdotal incidents of icebergs breaking off MSK<0> , while deliberately ignoring the overall growth of MSK<0> , is a misleading and favorite tactic of global warming alarmists . ",This argument is fallacious.,1
960,"The EDF ’ s assertion about Glacier National Park is also misleading . Alpine glaciers at Glacier National Park and elsewhere have been receding for over 300 years , since the Earth ’ s temperature bottomed out during the depths of the Little Ice Age . The warming of the past 300 years and the resulting recession of alpine glaciers predated humans building coal-fired power plants and driving SUVs .","The EDF MSK<1> assertion about MSK<2> MSK<4> is also misleading . MSK<5> MSK<2> at MSK<2> MSK<4> and elsewhere have been receding for over MSK<7> , since the Earth MSK<1> temperature bottomed out during the depths of the Little Ice Age . The warming of the past MSK<7> and the resulting recession of MSK<5> MSK<2> predated humans building coal - fired power plants and driving SUVs . ",This argument is fallacious.,1
961,"Moreover , opening up more of the Earth ’ s surface to vegetation and plant and animal life would normally be considered a beneficial change , if global warming alarmists had not so thoroughly politicized the global warming discussion .","Moreover , opening up more of the Earth ’ s surface to vegetation and plant and animal life would normally be considered a beneficial change , if MSK<1> alarmists had not so thoroughly politicized the MSK<1> discussion . ",This argument is fallacious.,1
962,"These are the highest CO2 levels in the 800,000 years for which we have good data . This is expected to have a catastrophic effect on human health and the planet .","These are the highest CO2 levels in the 800,000 years for which we have good data . This is expected to have a catastrophic effect on human health and the planet . ",This argument is fallacious.,1
963,"The potential effects of higher average temperatures include tens of thousands of deaths from heat waves , more extreme weather events , and the spread of diseases carried by ticks and mosquitoes — something we 're already seeing . ( There 's a full list of possible ways climate change will affect human health on an archived Environmental Protection Agency page . )","The potential effects of higher average temperatures include tens of thousands of deaths from heat waves , more extreme MSK<0> events , and the spread of diseases carried by ticks and mosquitoes — something we 're already seeing . ( There 's a full list of possible ways MSK<0> change will affect human health on an archived Environmental Protection Agency page . ) ",This argument is fallacious.,1
