,argument,sa_argument,hypothesis,is_fallacy 
226,"""Gigatonnes of CO2-equivalent per year"" \(GWP, GTP, \sec 2.10, and table 2.14\] is an objective measure of the effect on climate from a given amount of greenhouse gasses. Because this is how human emissions are causing warming, reductions in this measure would indicate success in efforts to curtail warming.",""" Gigatonnes of CO2 - equivalent per year "" \ ( GWP , GTP , \ sec MSK<2> , and table MSK<2> \ ] is MSK<0> . Because this is how human emissions are causing MSK<1> , reductions in MSK<0> would indicate success in efforts to curtail MSK<1> . ",This argument is fallacious.,0
227,"We have multiple proxies that indicate past climate, including ice cores, coral growth, stalactites, pollen, tree rings and foraminifera.","We have multiple proxies that indicate past climate , including ice cores , coral growth , stalactites , pollen , tree rings and foraminifera . ",This argument is fallacious.,0
228,"In countries with high inequality, like China or the US, emissions are the highest.","In countries with high inequality , like China or the US , emissions are the highest . ",This argument is fallacious.,0
229,"Due to legislation by the EU to improve the quality of rivers, seas, and beaches, and reduce acid rain and sulfur emissions, member states have demonstrated their own appetite for protecting the environment.","Due to legislation by the EU to improve the quality of rivers , seas , and beaches , and reduce acid rain and sulfur emissions , MSK<0> have demonstrated MSK<0> own appetite for protecting the environment . ",This argument is fallacious.,0
230,"There are numerous studies emerging that argue that our chances of even stabilising the climate, let alone reversing climate change, are increasingly remote and improbable thinkprogress.org","There are numerous studies emerging that argue that our chances of even stabilising the MSK<0> , let alone reversing MSK<0> change , are increasingly remote and improbable thinkprogress.org ",This argument is fallacious.,0
231,"There is still a need for more reliable and predictable energy sources that can complement renewable sources that vary too much. Currently, fossil fuels are used like that, so replacing them for nuclear \(while renewable sources still develop\) is a great way to reduce greenhouse gases emissions.","There is still a need for more reliable and predictable energy MSK<0> that can complement MSK<1> MSK<0> that vary too much . Currently , MSK<2> are used like that , so replacing MSK<2> for nuclear \ ( while MSK<1> MSK<0> still develop \ ) is a great way to reduce greenhouse gases emissions . ",This argument is fallacious.,0
232,"It is easy to measure two variables that are isolated and in controlled conditions, and how they react to change of one input at a time. Yields are not measured in either isolated nor controlled environment; there are many other factors that can impact yield, including but not limited to climate, type of soil or pest populations","It is easy to MSK<0> two variables that are MSK<1> and in MSK<2> conditions , and how they react to change of one input at a time . MSK<3> are not MSK<0> in either MSK<1> nor MSK<2> environment ; there are many other factors that can impact MSK<3> , including but not limited to climate , type of soil or pest populations ",This argument is fallacious.,0
233,"Modern crops, following years of selective breeding, lack genetic diversity. This makes them particularly vulnerable to extinction as a result of disease and / or climate change.","MSK<0> , lack genetic diversity . This makes MSK<0> particularly vulnerable to extinction as a result of disease and / or climate change . ",This argument is fallacious.,0
234,"EPA data indicates that US households and businesses, combined, are responsible for more like 11% of US GHG emissions. If that's correct, a much bigger effect could be had by making structural changes at the national level, e.g. programs to transform energy production, transportation, etc.","EPA data indicates that US households and businesses , combined , are responsible for more like 11 % of US GHG emissions . If that 's correct , a much bigger effect could be had by making structural changes at the national level , e.g. programs to transform energy production , transportation , etc. . ",This argument is fallacious.,0
235,"The Interacademy Panel Statement on Population Growth has stated that many environmental problems, such as rising levels of atmospheric carbon dioxide, global warming and pollution are aggravated by the population expansion.","The Interacademy Panel Statement on MSK<0> Growth has stated that many environmental problems , such as rising levels of atmospheric carbon dioxide , global warming and pollution are aggravated by the MSK<0> expansion . ",This argument is fallacious.,0
236,"If we look at history, we will see that this dieoff only really happened when a civilization collapsed for good \(see Jared Diamond: ""Collapse"" Humanity is using up the natural ""capital"", and when the availability of a key resource drops, it won't come back. Alternatively, if the dieoff starts due to a global climate catastrophe, it won't revert to the previous stable point. We will be left with depleted resources and/or a global climate that is much worse. It would be good to prevent this.","If MSK<0> look at history , MSK<0> will see that MSK<1> only really happened when a civilization MSK<2> for MSK<3> \ ( see Jared Diamond : "" MSK<2> "" Humanity is using up the natural "" capital "" , and when the availability of a key MSK<4> drops , MSK<1> won't come back . Alternatively , if MSK<1> starts due to a MSK<6> catastrophe , MSK<1> won't revert to the previous stable point . MSK<0> will be left with depleted MSK<4> and / or a MSK<6> that is much worse . It would be MSK<3> to prevent this . ",This argument is fallacious.,0
237,"The referenced notes conclude that for all the variability of the system, climate change is no longer in doubt.   ""What was no longer in doubt was the most important insight produced by the half-century of computer experiments......The climate looked less like a simple predictable system than like a confused beast, which a dozen different forces were prodding in different directions. It responded sluggishly, but once it began to move it would be hard to stop.""","The referenced notes conclude that for all the variability of the MSK<0> , climate change is no MSK<1> in MSK<2> . "" What was no MSK<1> in MSK<2> was the most important insight produced by the half - century of computer experiments ..... . MSK<3> looked less MSK<4> a simple predictable MSK<0> than MSK<4> a confused beast , which a dozen MSK<5> forces were prodding in MSK<5> directions . MSK<3> responded sluggishly , but once MSK<3> began to move MSK<3> would be hard to stop . "" ",This argument is fallacious.,0
238,"The correlation isnt straightforward - for example there is ample evidence of a slowdown or 'hiatus in warming during the early part of the 21st Century. Clouds, albedo, snow and other phenomenon exhibit non-linear chaotic behaviour making it extremely difficult to predict or project climate change.","MSK<0> straightforward - for example there is ample evidence of a slowdown or ' hiatus in warming during the early part of the 21st Century . Clouds , albedo , snow and other phenomenon exhibit non-linear chaotic behaviour making MSK<0> extremely difficult to predict or project climate change . ",This argument is fallacious.,0
