Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,source_article,updated_label,masked_articles,Unnamed: 0.3,is_fallacy 
667,667,667,667,367,367,367,367,367,367,367,369,1905,,Why shouldn't I gossip about Laura Jane? You know she talks about us every chance she gets.,fallacy of relevance,Why shouldn't I gossip about MSK<0> ? You know MSK<0> talks about us every chance MSK<0> gets . ,367.0,1
668,668,668,668,368,368,368,368,368,368,368,370,2106,,"SuperCyberDate.con determined that Sally and Billy are a great match because they both like pizza, movies, junk food, Janet Jackson, and vote republican.",intentional,"SuperCyberDate.con determined that Sally and Billy are a great match because they both like pizza , movies , junk food , Janet Jackson , and vote republican . ",368.0,1
669,669,669,669,369,369,369,369,369,369,369,371,1670,,"Willard: I just realized that I will probably never go bald! Fanny: Why is that? Willard:  Well, if I lose just one hair, I will not be bald, correct? Fanny: Of course. Willard: If I lose two hairs? Fanny: No. Willard: Every time I lose a hair, the loss of that one hair will not make me bald; therefore, I will never go bald. Fanny: Congratulations, you found the cure to baldness -- stupidity! ",equivocation,"MSK<0> : MSK<0> just realized that MSK<0> will probably never go MSK<1> ! MSK<2> : Why is that ? MSK<0> : Well , if MSK<0> MSK<3> just one MSK<4> , MSK<0> will not be MSK<1> , correct ? MSK<2> : Of course . MSK<0> : If MSK<0> MSK<3> two MSK<4> ? MSK<2> : No . MSK<0> : Every time MSK<0> MSK<3> MSK<5> , the MSK<3> of MSK<5> will not make MSK<0> MSK<1> ; therefore , MSK<0> will never go MSK<1> . MSK<2> : Congratulations , you found the cure to MSK<1> -- stupidity ! ",369.0,1
670,670,670,670,370,370,370,370,370,370,370,372,896,,"peer pressure, persuasion based on the the foundation that everybody’s doing it.",ad populum,"peer pressure , persuasion based on the the foundation that everybody ’s doing it . ",370.0,1
671,671,671,671,371,371,371,371,371,371,371,373,125,,A few students are misbehaving...therefore the whole class is bad. What fallacy is this an example of?,faulty generalization,A few students are misbehaving ... therefore the whole class is bad . What fallacy is this an example of ? ,371.0,1
672,672,672,672,372,372,372,372,372,372,372,374,256,,"“If we let teenagers wear whatever they want to school, they will no longer respect the rules and academic performance will decline.”",faulty generalization,"MSK<1> If we let MSK<0> wear whatever MSK<0> want to school , MSK<0> will no longer respect the rules and academic performance will decline . MSK<1> ",372.0,1
673,673,673,673,373,373,373,373,373,373,373,375,1088,,"TOPIC: Should people let their cats go outside? DEBATE: ""People should let their cats go outside. Going outside gives cats more exercise."" ""What do you know? You've never even had a pet cat before!""",ad hominem,"TOPIC : Should MSK<0> MSK<1> MSK<0> go MSK<2> ? DEBATE : "" coref2 should MSK<1> coref1 go MSK<2> . Going MSK<2> gives MSK<3> more exercise . "" "" What do MSK<4> know ? MSK<4> 've never even had a MSK<3> MSK<3> before ! "" ",373.0,1
674,674,674,674,374,374,374,374,374,374,374,376,112,,"Which rhetorical fallacy is a broad statement about people on the basis of gender, ethnicity, race, or political, social, professional, or religious group?",faulty generalization,"Which rhetorical fallacy is a broad statement about people on the basis of gender , ethnicity , race , or political , social , professional , or religious group ? ",374.0,1
675,675,675,675,375,375,375,375,375,375,375,377,2300,,"The anti-terrorist laws that monitor international currency transfers, phone calls, and emails are the first step to turning our fragile democracy into a new Nazi regime.",faulty generalization,"The anti-terrorist laws that monitor international currency transfers , phone calls , and emails are the first step to turning our fragile democracy into a new Nazi regime . ",375.0,1
676,676,676,676,376,376,376,376,376,376,376,378,1026,,"Don't listen to her even though she's a doctor. She isn't a good person, so her opinion is invalid.",ad hominem,"Don't listen to MSK<0> even though MSK<0> 's a doctor . MSK<0> isn't a good person , so MSK<0> opinion is invalid . ",376.0,1
677,677,677,677,377,377,377,377,377,377,377,379,2324,,"Millions of people are Marxists, so Marxist economic and political theories are  correct.",ad populum,"Millions of people are MSK<0> , so MSK<0> economic and political theories are correct . ",377.0,1
678,678,678,678,378,378,378,378,378,378,378,380,1024,,"""You haven't held a steady job since 1992. Worse than that, we couldn't find a single employer who'd provide you with a good reference.""",ad hominem,""" MSK<0> haven't held a steady job since 1992 . Worse than that , we couldn't find a single employer who 'd provide MSK<0> with a good reference . "" ",378.0,1
679,679,679,679,379,379,379,379,379,379,379,381,2391,,"No one has ever been able to prove that extraterrestrials do not exist, so they must be real.",intentional,"No one has ever been able to prove that MSK<0> do not exist , so MSK<0> must be real . ",379.0,1
680,680,680,680,380,380,380,380,380,380,380,382,2170,,Have you stopped cheating on exams?,intentional,Have you stopped cheating on exams ? ,380.0,1
681,681,681,681,381,381,381,381,381,381,381,383,2059,,"I'm not a doctor, but I play one on the hit series, ""Bimbos and Studmuffins in the OR."" You can take it from me that when you need a safe and effective pain killer, there is nothing better then MorphiPill 2000. That is my professional medical opinion.",fallacy of credibility,"MSK<0> 'm not a MSK<2> , but MSK<0> play one on the hit series , "" Bimbos and Studmuffins in the OR . "" MSK<1> can take it from MSK<0> that when MSK<1> need a safe and effective pain killer , there is nothing better then MorphiPill 2000 . That is MSK<0> professional MSK<2> opinion . ",381.0,1
682,682,682,682,382,382,382,382,382,382,382,384,1955,,"“We should abolish the death penalty. Many respected people, such as Imran Kader, have publicly stated their opposition to it.”",fallacy of credibility,"MSK<2> We should abolish MSK<0> . MSK<1> , have publicly stated MSK<1> opposition to MSK<0> . MSK<2> ",382.0,1
683,683,683,683,383,383,383,383,383,383,383,385,1769,,"The goal of people who ask us to wear masks to pure compliance, to practice controlling a witless population. We are not sheep!",fallacy of extension,"The goal of people who ask MSK<0> to wear masks to pure compliance , to practice controlling a witless population . MSK<0> are not sheep ! ",383.0,1
684,684,684,684,384,384,384,384,384,384,384,386,980,,"""Bernie Saunders wouldn't make a good president because he looks like a sad muppet.""",ad hominem,""" MSK<0> wouldn't make a good president because MSK<0> looks like a sad muppet . "" ",384.0,1
685,685,685,685,385,385,385,385,385,385,385,387,1452,,"Saying that you support a specific candidate for class president, only because he has recently been diagnosed with cancer is an example of which fallacy?",appeal to emotion,"Saying that you support MSK<0> , only because MSK<0> has recently been diagnosed with cancer is an example of which fallacy ? ",385.0,1
686,686,686,686,386,386,386,386,386,386,386,388,784,,"""How could you not believe in ghosts? Roughly two billon people believe in them, so don't you think you should reconsider your opinion?""",ad populum,""" How could MSK<0> not MSK<1> in ghosts ? Roughly MSK<2> MSK<1> in MSK<2> , so don't MSK<0> think MSK<0> should reconsider MSK<0> opinion ? "" ",386.0,1
687,687,687,687,387,387,387,387,387,387,387,389,126,,"Three kids in one class failed the Jane Eyre quiz, I guess,all the other classes will all fail it, too.",faulty generalization,"Three kids in one MSK<0> MSK<2> , I guess , all the other MSK<0> will all MSK<2> , too . ",387.0,1
688,688,688,688,388,388,388,388,388,388,388,390,1158,,Dr. Bloom cannot be a competent marriage counselor because he is divorced.,ad hominem,MSK<0> can not be a competent marriage counselor because MSK<0> is divorced . ,388.0,1
689,689,689,689,389,389,389,389,389,389,389,391,2388,,"Everyone should be patient and wait for his or her turn in line. However, I need to go to the front because I am late for an appointment.",intentional,"MSK<0> should be patient and wait for his or MSK<0> turn in line . However , MSK<1> need to go to the front because MSK<1> am late for an appointment . ",389.0,1
690,690,690,690,390,390,390,390,390,390,390,392,2019,,"Argues that ""we've always done it that way."" In other words, because something worked in the past, it is the correct thing to do.",fallacy of credibility,"Argues that "" we 've always done it that way . "" In other words , because MSK<0> worked in the past , MSK<0> is the correct thing to do . ",390.0,1
691,691,691,691,391,391,391,391,391,391,391,393,1829,,"Mom: You used up all of the data on our phone plan this month! Kid: I had a math test today that was really, really hard. Can you just forgive me this one time?",fallacy of relevance,"Mom : MSK<0> used up all of the data on our phone plan this month ! Kid : MSK<1> had a math test today that was really , really hard . Can MSK<0> just forgive MSK<1> this one time ? ",391.0,1
692,692,692,692,392,392,392,392,392,392,392,394,494,,"Jason and his family are heading to Utah to spend a week skiing. Looking at the weather reports, he notices that it is supposed to be warmer, making for lousy ski conditions. Angrily, he calls the Weather Channel and demands that they change their forecast so he will have better weather for the trip.",false causality,"MSK<0> and MSK<0> family are heading to Utah to spend a week MSK<3> . Looking at the MSK<1> reports , MSK<0> notices that it is supposed to be warmer , making for lousy MSK<3> conditions . Angrily , MSK<0> calls the MSK<1> Channel and demands that MSK<2> change MSK<2> forecast so MSK<0> will have better MSK<1> for the trip . ",392.0,1
693,693,693,693,393,393,393,393,393,393,393,395,481,,"Cellphones weren’t invented before I was born. Now, they are everywhere! Therefore, cellphones were created because I was born.",false causality,"MSK<0> were n’t invented before MSK<1> was MSK<2> . Now , MSK<0> are everywhere ! Therefore , cellphones were created because MSK<1> was MSK<2> . ",393.0,1
694,694,694,694,394,394,394,394,394,394,394,396,916,,AttP 3: Shirley MacLaine selling copies to many people makes her topic of choice true.,ad populum,AttP 3 : MSK<0> selling copies to many people makes MSK<0> topic of choice true . ,394.0,1
695,695,695,695,395,395,395,395,395,395,395,397,1051,,"The CEO of that company hates the environment, so I hate him and won’t buy their products.",ad hominem,"MSK<0> MSK<1> the environment , so MSK<0> MSK<1> MSK<0> and wo n’t buy MSK<0> products . ",395.0,1
696,696,696,696,396,396,396,396,396,396,396,398,1920,,"Boy , those sound like pretty terrible, epicly fascist (hint) robots.",fallacy of relevance,"Boy , those sound like pretty terrible , epicly fascist ( hint ) robots . ",396.0,1
697,697,697,697,397,397,397,397,397,397,397,399,1084,,"Braden, you drive a beat-up car from the 1980s. For this reason, we can never allow you to be a lifeguard at the community pool.",ad hominem,"MSK<0> , MSK<0> drive a beat - up car from the 1980s . For this reason , we can never allow MSK<0> to be a lifeguard at the community pool . ",397.0,1
698,698,698,698,398,398,398,398,398,398,398,400,1629,,"This tactic plays upon a viewer's lack of knowledge by forcing the idea that the situation is static. Unless the audience is well-informed and aware of this deception, they may think that they have only two choices.",false dilemma,"This tactic plays upon a viewer 's lack of knowledge by forcing the idea that the situation is static . Unless the audience is well - informed and aware of this deception , MSK<0> may think that MSK<0> have only two choices . ",398.0,1
699,699,699,699,399,399,399,399,399,399,399,401,231,,"Yesterday you were 5 minutes late, today 10, and tomorrow you won't even show up!",faulty generalization,"MSK<1> MSK<0> were 5 minutes late , MSK<1> 10 , and MSK<1> MSK<0> won't even show up ! ",399.0,1
