Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,key,edited,votes,created,text,parent_text,parent_relation,grand_parent_text,author,relation,score,masked_articles,is_fallacy
251,251,251,251,251,251,10294.13,1520955923704,,1520955923704,"Although, ecotourism gives people an opportunity to experience global nature first hand, the practice is fundamentally environmentally disruptive because of the carbon dioxide emissions from travel and disruption from associated infrastructure among other factors.","Ecotourism gives people an opportunity to have a new experience with nature and learn more about environmental issues, fostering respect for the environment.",1.0,Ecotourism is not sustainable.,f0d152b4-9d35-4768-b17d-0fb66bc755af,-1,0.2,"Although , ecotourism gives people an opportunity to experience global nature first hand , the practice is fundamentally environmentally disruptive because of the carbon dioxide emissions from travel and disruption from associated infrastructure among other factors . ",0
252,252,252,252,252,252,1229.3961,1512565557928,,1512565557928,"And every major industry will have to contribute towards reducing its climate impact, or even become redundant if its products are not worth their indirect costs - like, arguably, meat.",Any major industry heavily contributes to climate change. This is not particular to meat production.,-1.0,Eating and producing meat heavily contributes to climate change.,cbfa8e65-708a-408f-9ad7-ecdd27a12259,-1,0.2,"And MSK<0> will have to contribute towards reducing MSK<0> climate impact , or even become redundant if MSK<0> are not worth coref1 indirect costs - like , arguably , meat . ",0
253,253,253,253,253,253,31870.29,1573302904372,,1573302904372,"Current crises such as poverty, hunger, climate change, economic inequality, and political unrest are more deserving of our time and economic resources than becoming a space faring civilisation",We should focus on our priorities on resolving our problems here on Earth rather than diverting time and resources away from current crises such as climate change and the proliferation of nuclear weapons,-1.0,It is essential that humans become a multi-planetary species,b895011c-a74f-4288-be35-b99b13d2a414,1,0.2,"Current crises such as poverty , hunger , climate change , MSK<0> inequality , and political unrest are more deserving of our time and MSK<0> resources than becoming a space faring civilisation ",0
254,254,254,254,254,254,9344.8,1518693229877,,1518693229877,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation.",The use of plastic should be avoided.,0.0,,85498850-016f-4fed-9d34-299c552d3690,1,0.2,"MSK<0> are exported and , therefore , less MSK<0> reduces emissions that result from transportation . ",0
255,255,255,255,255,255,8337.816,1569462100149,,1569462100149,"Chemicals can have a warming or cooling effect, depending on which atmospheric level it's located \(like ozone So there may be a cooling effect on the environment, but it's not where humans are located. Like ozone, CO2 allows for stratospheric/ionospheric cooling, but warmer surface levels.",Scientists have discovered that a lot of the byproducts of our burning of fossil fuels -- namely aerosols -- are actually having a cooling effect on the environment.,-1.0,"The world is transitioning away from the industrial age and towards a technological age where unlimited products could be produced without using resources \(a.k.a. post-scarcity Combined with removing the damage and sources of it, a net negative impact could provide a reversal.",ecb837ad-c163-4c28-88a5-2c77686c7e5b,-1,0.2,"Chemicals can have a MSK<7> or MSK<1> , depending on which atmospheric MSK<2> MSK<3> 's MSK<4> \ ( MSK<6> So there may be a MSK<1> on the environment , but MSK<3> 's not where humans are MSK<4> . MSK<6> , CO2 allows for stratospheric / ionospheric cooling , but MSK<7> surface MSK<2> . ",0
256,256,256,256,256,256,5496.1128,1548585760545,,1548585760545,"There was no need to attach this purely hygienic advice to a god belief. In fact, because it was attached to a god belief, religious people today are unwilling to switch to pig meat, which would be better for the climate than beef and lamb.",Advice not to eat pig meat which for years was unsafe due to trichinosis from undercooked pork.,1.0,Belief in God in some cases has lead to better health and safer sex practice,4f467e5d-05e2-44a1-9dfb-33e483b1e095,-1,0.2,"There was no need to MSK<0> MSK<1> to MSK<2> . In fact , because MSK<1> was MSK<0> to MSK<2> , religious people today are unwilling to switch to pig MSK<3> , which would be better for the climate than MSK<3> and lamb . ",0
257,257,257,257,257,257,5601.1497,1520993769354,,1520993769354,"Many scientists believe we are within a critical window to address climate change and, as the world's largest per-capita polluter, Trump's failure to take needed action on this issue may result in permanent, irreversible climate impacts.","Trump's actions may send America into a spiraling decline, both at home and abroad, from which no revolutionary backlash, 'lessons learned', or future efforts could recover.",-1.0,The Trump presidency is a symptom of a broken American government and/or political system. Removing Trump for any reason while allowing that system to remain unchanged would be counterproductive.,c9b7551a-4fab-4670-821b-d8c6f03545e3,1,0.2,"Many scientists believe we are within a critical window to address MSK<0> change and , as the world 's largest per - capita polluter , Trump 's failure to take needed action on this issue may result in permanent , irreversible MSK<0> impacts . ",0
258,258,258,258,258,258,4540.1334,1530369800815,,1530369800815,"When temperatures get too high \(over 45-50°C \(113-122F\) \), they struggle to grow. If the heating climate kills the forests, their CO2 will add to greenhouse effect and the planet will warm more.",It is more difficult for trees to grow when the climate heats up.,1.0,Dealing with the effects of climate change in the future would be much more complicated than dealing with them now,d2dbebf1-8e0c-4c1c-92f5-0f7280e4bf9d,1,0.2,"When MSK<0> get too high \ ( over MSK<1> - MSK<1> °C \ ( 113 - 122F \ ) \ ) , MSK<0> struggle to grow . If the heating climate kills the forests , MSK<0> CO2 will add to greenhouse effect and the planet will warm more . ",0
259,259,259,259,259,259,24431.4687,1573357015150,,1573357015150,"For fighting climate change, he wants to set up a national laboratory and Department of Technology to conduct methods to ""use research funds in order to advance the fight against climate change,"" with the data coming in from the Climate Change Adaptation Institute.","Yang is the only candidate to prominently declare that he is 'pro-science', which indicates that he is more likely than other candidates to prioritize science policy while in office.",1.0,Andrew Yang,ecb837ad-c163-4c28-88a5-2c77686c7e5b,1,0.2,"For MSK<0> MSK<2> , he wants to set up a national laboratory and Department of Technology to conduct methods to "" use research funds in order to advance the MSK<0> against MSK<2> , "" with the data coming in from the MSK<2> Adaptation Institute . ",0
260,260,260,260,260,260,4540.2527,1561318761014,,1561318761014,"The economic impact of climate change is already being felt. The cost to the USA is projected to be $360 billion a year on average, in economic losses, damages and health costs, during the next decade. This is about half of the expected growth of the US economy.",Climate change is predicted to cause extensive human suffering.,1.0,Humans should act to fight climate change.,51a4f702-9eea-4285-94ad-2c62fb38ed8b,1,0.2,"The MSK<0> impact of climate change is already being felt . The MSK<1> to the USA is projected to be $ 360 billion a year on average , in MSK<0> losses , damages and health MSK<1> , during the next decade . This is about half of the expected growth of the US MSK<0> . ",0
261,261,261,261,261,261,15900.51,1542134892786,,1542134892786,"Biogas is produced in large digesters, which have a temperature of 37 degrees Celsius. In colder climates, digesters may need additional energy to be heated.",Biogas can be produced from organic waste which is available in large quantities.,1.0,Biogas is a viable replacement for natural gas as it can be introduced into the existing gas infrastructure.,a4ea2754-2c4a-400b-ba0a-7c14d2112dc2,-1,0.2,"Biogas is produced in large MSK<0> , which have a temperature of 37 degrees Celsius . In colder climates , MSK<0> may need additional energy to be heated . ",0
262,262,262,262,262,262,4540.1068,1524062793916,,1524062793916,"Climate change could increase the number of extreme storms and droughts, causing billion of dollars of damage every year, in about 4 years.",Humans should act to fight climate change.,0.0,,723bec2f-8ef1-47a0-8b30-ee74d71049fa,1,0.2,"Climate change could increase the number of extreme storms and droughts , causing billion of dollars of damage every MSK<0> , in about 4 MSK<0> . ",0
263,263,263,263,263,263,4540.678,1517038017371,,1516976056560,"Investing in clean technology cannot be expected to have any effect on climate change, unless it causes an absolute reduction in CO2 emissions. Hence, it cannot be said that we ""have been trying to deal with climate change"" on a practical level.","It will not be more difficult to deal with in the future as the work undertaken over the last thirty years were already difficult, costly and not effective.",-1.0,Dealing with the effects of climate change in the future would be much more complicated than dealing with them now,1bef32c3-a9da-4667-b0a3-87335e868772,-1,0.2,"Investing in clean technology can not be expected to have any effect on MSK<1> , unless MSK<2> causes an absolute reduction in CO2 emissions . Hence , MSK<2> can not be said that we "" have been trying to deal with MSK<1> "" on a practical level . ",0
