,argument,sa_argument,hypothesis,is_fallacy
242,"Irenaeus lists all four of Matthew, Mark, Luke, and John in one passage: ""Matthew also issued a written Gospel ... Mark, the disciple and interpreter of Peter, did also hand down to us in writing what had been preached by Peter. Luke also, the companion of Paul, recorded in a book the Gospel preached by him. Afterwards, John, the disciple of the Lord, who also had leaned upon His breast, did himself publish a Gospel during his residence at Ephesus in Asia."" \(Against Heresies 3:1","Irenaeus lists all four of MSK<0> , MSK<1> , MSK<2> , and MSK<3> in one passage : "" MSK<0> also issued a MSK<4> MSK<5> ... MSK<1> , the MSK<6> and interpreter of MSK<7> , did also hand down to us in MSK<4> what had been MSK<8> by MSK<7> . MSK<2> also , the companion of Paul , recorded in a book the MSK<5> MSK<8> by MSK<2> . Afterwards , MSK<3> , the MSK<6> of MSK<9> , who also had leaned upon MSK<9> breast , did MSK<9> publish a MSK<5> during MSK<9> residence at Ephesus in Asia . "" \ ( Against Heresies 3:1 ",This argument is fallacious.,1.0
243,Design Sprints have been used by many companies to produce good results.,Design Sprints have been used by many companies to produce good results . ,This argument is fallacious.,1.0
244,"Tertullian lists all four of Matthew, Mark, Luke, and John as gospel authors in one passage: ""We lay it down as our first position, that the evangelical Testament has apostles for its authors ... Of the apostles, therefore, John and Matthew first instil faith into us; while of apostolic men, Luke and Mark renew it afterwards."" \(Against Marcion 4.2","Tertullian lists all four of MSK<0> , MSK<1> , MSK<2> , and MSK<3> as gospel MSK<4> in MSK<5> : "" MSK<6> lay MSK<5> down as MSK<6> first position , that the evangelical Testament has MSK<7> for MSK<5> MSK<4> ... Of the MSK<7> , therefore , MSK<3> and MSK<0> first instil faith into MSK<6> ; while of apostolic men , MSK<2> and MSK<1> renew MSK<5> afterwards . "" \ ( Against Marcion 4.2 ",This argument is fallacious.,1.0
245,"Irenaeus lists all four of Matthew, Mark, Luke, and John in one passage: ""Matthew also issued a written Gospel ... Mark, the disciple and interpreter of Peter, did also hand down to us in writing what had been preached by Peter. Luke also, the companion of Paul, recorded in a book the Gospel preached by him. Afterwards, John, the disciple of the Lord, who also had leaned upon His breast, did himself publish a Gospel during his residence at Ephesus in Asia."" \(Against Heresies 3:1","Irenaeus lists all four of MSK<0> , MSK<1> , MSK<2> , and MSK<3> in one passage : "" MSK<0> also issued a MSK<4> MSK<5> ... MSK<1> , the MSK<6> and interpreter of MSK<7> , did also hand down to us in MSK<4> what had been MSK<8> by MSK<7> . MSK<2> also , the companion of Paul , recorded in a book the MSK<5> MSK<8> by MSK<2> . Afterwards , MSK<3> , the MSK<6> of MSK<9> , who also had leaned upon MSK<9> breast , did MSK<9> publish a MSK<5> during MSK<9> residence at Ephesus in Asia . "" \ ( Against Heresies 3:1 ",This argument is fallacious.,1.0
246,The inferiority of Western culture is proven by the violence required to prove their superiority.,The MSK<1> of Western culture is MSK<0> by the violence required to MSK<0> their MSK<1> . ,This argument is fallacious.,1.0
247,"Abortion involves procedures such as crushing, suffocating, or dismembering an unborn child. Since death is the intention, such procedures should be considered murder.","MSK<1> involves MSK<0> such as crushing , suffocating , or dismembering an MSK<1> MSK<1> . Since death is the intention , such MSK<0> should be considered murder . ",This argument is fallacious.,1.0
248,"An omni-benevolent, omniscient and omnipotent God would never have created a world where extremely sick babies are being born, just to have them suffer for a couple of hours before dying.","MSK<0> would never have created a world where extremely sick babies are being born , just to have MSK<0> suffer for a couple of hours before dying . ",This argument is fallacious.,1.0
249,"Feelings of disgust can directly influence moral judgment, but they may not actually be moral issues at all. personal feelings of disgust as perceptions of objective moral wrongness, and projected those feelings onto the world as ‘moral impurity’ Wheatley, T. and Haidt, J., 2005, “Hypnotically Induced Disgust Makes Moral Judgments More Severe,” Psychological Science, 16: 780–84.)","MSK<0> can directly influence MSK<1> MSK<2> , but MSK<0> may not actually be MSK<1> issues at all . personal feelings of coref1 as perceptions of objective MSK<1> wrongness , and projected MSK<0> as ‘ MSK<1> impurity ’ Wheatley , T. and Haidt , J. , 2005 , MSK<3> Hypnotically Induced Disgust Makes MSK<1> MSK<2> More Severe , MSK<3> Psychological Science , 16 : 780 – 84 . ) ",This argument is fallacious.,1.0
250,"Sex not used for the function or purpose of procreation would be like swallowing food only to then spit it up or vomit it out. This is clearly not the purpose or function of food, thus the same reasoning would apply to non-procreative sex.","MSK<0> not used for the MSK<1> or MSK<2> of MSK<3> would be like swallowing MSK<4> only to then spit MSK<3> up or vomit MSK<3> out . This is clearly not the MSK<2> or MSK<1> of MSK<4> , thus the same reasoning would apply to non-procreative MSK<0> . ",This argument is fallacious.,1.0
251,Politicians tend to not be capable of the slightest bit of rational thought or philosophy. Or at least that is the appearance they give off.,MSK<0> tend to not be capable of the slightest bit of rational thought or philosophy . Or at least that is the appearance MSK<0> give off . ,This argument is fallacious.,1.0
252,"Debates are about things that affect us as people. This means that to fully communicate important concepts to others means that the emotions driven by the things over which we debate must be communicated as well. Most often, the words society bans are the ones most effective at communicating strong emotion. Banning these words for this reason does not enhance debate, but sterilizes it.","MSK<0> are about MSK<1> that affect MSK<2> as people . This MSK<3> that to fully MSK<4> important concepts to others MSK<3> that the MSK<5> driven by the MSK<1> over which MSK<2> MSK<0> must be MSK<4> as well . Most often , the MSK<6> society MSK<7> are the ones most effective at MSK<4> strong MSK<5> . MSK<7> these MSK<6> for MSK<8> does not enhance MSK<0> , but sterilizes MSK<8> . ",This argument is fallacious.,1.0
253,"Information warfare typically obscures or misrepresents truth, making it hard for anyone to draw objective conclusions from otherwise mundane situations.","MSK<0> typically obscures or misrepresents truth , making MSK<0> hard for anyone to draw objective conclusions from otherwise mundane situations . ",This argument is fallacious.,1.0
254,The persistence of astrology over the years suggests that it adds value to people's lives.,MSK<0> suggests that MSK<0> adds value to people 's lives . ,This argument is fallacious.,1.0
255,Certain women-only spaces have existed for decades or longer and would most likely prefer to honor their own traditions under their own self-regulations.,MSK<0> have existed for decades or longer and would most likely prefer to honor MSK<0> own traditions under MSK<0> own self - regulations . ,This argument is fallacious.,1.0
256,Pi is already the status quo and is working adequately.,Pi is already the status quo and is working adequately . ,This argument is fallacious.,1.0
257,The point of empiricism suggests that the monarchy has survived the test of time.,The point of empiricism suggests that the monarchy has survived the test of time . ,This argument is fallacious.,1.0
