,argument,sa_argument,hypothesis,is_fallacy
422,"While it's true that faith and science often tackle very different subjects, that isn't always the case - there are areas where they overlap. Plenty of faith claims or religious doctrines are claims about the physical world, and can therefore be scientifically investigated.","While it 's true that MSK<0> and MSK<2> often tackle very different subjects , that isn't always the case - there are areas where they overlap . Plenty of MSK<0> MSK<1> or religious doctrines are MSK<1> about the physical world , and can therefore be MSK<2> MSK<2> . ",This argument is fallacious.,0
423,"From 2009 to 2011, the public broadcaster televised bullfighting, paying €9 million of taxpayers' money for the rights. Tendido Cero, a program \(which started in 1986\) specialising in bullfighting, costs around a €1 million per year and has a quite small audience.","From MSK<3> to MSK<3> , the public broadcaster televised MSK<0> , paying MSK<1> 9 MSK<2> of taxpayers ' money for the rights . Tendido Cero , a program \ ( which started in 1986 \ ) specialising in MSK<0> , costs around a MSK<1> 1 MSK<2> per year and has a quite small audience . ",This argument is fallacious.,0
424,"Most of those receiving a UBI also pay, on net, positive amounts of tax. Therefore, when calculating the cost of a UBI, it doesn't make sense to to calculate their UBI as a cost when it can easily be offset by a small tax increase.","Most of those receiving MSK<0> also pay , on net , positive amounts of MSK<1> . Therefore , when MSK<2> the MSK<3> of MSK<0> , MSK<4> doesn't make sense to to MSK<2> MSK<0> as a MSK<3> when MSK<4> can easily be offset by a small MSK<1> increase . ",This argument is fallacious.,0
425,"Participating in sport is good for health, but bullfighting is largely a spectator sport, meaning that very few people gain any health benefit from it.","Participating in MSK<0> is good for MSK<1> , but MSK<2> is largely a spectator MSK<0> , meaning that very few people gain any MSK<1> benefit from MSK<2> . ",This argument is fallacious.,0
426,"There is no clear divide between speech and action. Some speech is, in practical terms, an action. 'If you kill my wife I will pay you £10k' is simply a series of vocalised words. Yet it's also the commissioning of a serious crime.","There is no clear divide between MSK<0> and MSK<1> . Some MSK<0> is , in practical terms , an MSK<1> . ' If MSK<2> kill MSK<3> wife MSK<3> will pay MSK<2> £ 10k ' is simply a series of vocalised words . Yet it 's also the commissioning of a serious crime . ",This argument is fallacious.,0
427,"The monuments were erected by states and/or localities, not by the federal government. Thus, the United States, as a political entity, never has honored these Confederates.","The monuments were erected by MSK<0> and / or localities , not by the federal government . Thus , the United MSK<0> , as a political entity , never has honored these Confederates . ",This argument is fallacious.,0
428,"The universal application of a largely irreversible, physically invasive, and inhumane procedure by the state is never justified.","The universal application of a largely irreversible , physically invasive , and inhumane procedure by the state is never justified . ",This argument is fallacious.,0
429,"Religion is nothing more than a human organization, and as such has darkness in it too. Bad actions are always the loudest, the ones we all know about, but there are a lot of good things made in the name of religion that silently surround us.","MSK<0> is nothing more than MSK<1> , and as such has darkness in MSK<1> too . Bad actions are always the loudest , the ones MSK<2> know about , but there are a lot of good things made in the name of MSK<0> that silently surround MSK<2> . ",This argument is fallacious.,0
430,"Prostitutes report that after legalization in Germany, the work has become harder due to longer working hours, constant need to move and reduced prices.","Prostitutes report that after legalization in Germany , the MSK<0> has become harder due to longer MSK<0> hours , constant need to move and reduced prices . ",This argument is fallacious.,0
431,"The American understanding of democracy is not visible in these constitutions beyond the concept of popular rule. Germany is a parliamentary democracy, while Japan is a constitutional monarchy. In the face of these peculiarities, the different phrasing of the right to vote does not stand out.","The American understanding of MSK<0> is not visible in these MSK<1> beyond the concept of popular rule . Germany is a parliamentary MSK<0> , while Japan is a MSK<1> monarchy . In the face of these peculiarities , the different phrasing of the right to vote does not stand out . ",This argument is fallacious.,0
432,"In this situation, lying is a form of protecting lives. Just like killing can be justified if done for this purpose, so does it justify lying here.","In this situation , MSK<0> is a form of protecting lives . Just like killing can be MSK<1> if done for MSK<2> , so does MSK<2> MSK<1> MSK<0> here . ",This argument is fallacious.,0
433,"The claim assumes erasing the history of slavery could be accomplished solely by taking down public monuments. The slippery slope would necessarily include the banning of history books, documentaries, oral traditions, etc., which is highly improbable.","The claim assumes erasing the MSK<0> of slavery could be accomplished solely by taking down public monuments . The slippery slope would necessarily include the banning of MSK<0> books , documentaries , oral traditions , etc. , which is highly improbable . ",This argument is fallacious.,0
434,"Racing is well regulated to protect the dogs, if racing is banned, dog sledding still happen with less regulation.","Racing is well MSK<1> to protect the MSK<0> , if racing is banned , MSK<0> sledding still happen with less MSK<1> . ",This argument is fallacious.,0
435,"Relying on historical claims to judge the legitimacy of claims to keep land still results in a regress to the original occupants \(e.g. Canaanites\). Thus, on a historical basis alone, the peoples of nearly all nations would have to surrender their land to those who were there before them upon request. This is impractical and absurd.","Relying on MSK<0> MSK<1> to judge the legitimacy of MSK<1> to keep MSK<2> still results in a regress to the original occupants \ ( e.g. Canaanites \ ) . Thus , on a MSK<0> basis alone , MSK<3> would have to surrender MSK<3> MSK<2> to those who were there before MSK<3> upon request . MSK<3> is impractical and absurd . ",This argument is fallacious.,0
